Det er 9269 legemiddelmerkevarer med SortertVirkestoffMedStyrke
Det er 6523 virkestoffmedstyrker
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| No   | Id                                   | Stoff                                              | Styrke                       | AlternativStyrke       | AtcKombipreparat |
| 3552 | 021c5015-0342-4268-843e-936a58961c06 | Meksiletin                                         | 150 mg                       |                        |                  |
| 3553 | 7ba7e10e-4d16-4d41-99ef-48a2b46fc819 | Meksiletin                                         | 200 mg                       |                        |                  |
| 3554 | 0513b98d-cd25-4203-8d94-f3244aa81017 | Meksiletin                                         | 250 mg                       |                        |                  |
| 3555 | c3567a3a-9afe-4467-93ae-72bc030ff368 | Meksiletin                                         | 50 mg                        |                        |                  |
| 3556 | 0dd3db08-19db-496f-bc54-24a0d79cfee9 | Melatonin                                          | 1 mg                         |                        |                  |
| 3557 | d0350287-b6f4-4c4e-ad47-ef6448a1fc66 | Melatonin                                          | 1 mg                         |                        |                  |
| 3558 | 17ce19f9-d161-4311-a59e-a82a8408af0c | Melatonin                                          | 1 mg/ml                      |                        |                  |
| 3559 | fa478562-0e3e-48b6-a3dd-2b7f26dc719c | Melatonin                                          | 1 mg/ml                      |                        |                  |
| 3560 | 0cb49724-505c-4a21-95b5-2ece543ae71f | Melatonin                                          | 10 mg                        |                        |                  |
| 3561 | 9cd25e34-a5eb-4482-ad94-0dbcb5f1d1b5 | Melatonin                                          | 2 mg                         |                        |                  |
| 3562 | 2a6a1b2b-ec42-4260-8c06-6ad9c06828dc | Melatonin                                          | 3 mg                         |                        |                  |
| 3563 | 4f90257b-9628-4e0c-ac83-5b56cb50fcb9 | Melatonin                                          | 3 mg                         |                        |                  |
| 3564 | 25a9cff5-74ba-44a2-8946-f2241b68545b | Melatonin                                          | 5 mg                         |                        |                  |
| 3565 | 3bcf8718-332d-4475-a251-fb0bd4dffb2e | Melatonin                                          | 5 mg                         |                        |                  |
| 3566 | 70984145-4b10-4798-bb6e-291e37230bb1 | Melatonin                                          | 5 mg                         |                        |                  |
| 3567 | 7d13d827-3165-4a3f-8778-20925e320d6c | Melatonin                                          | 5 mg                         |                        |                  |
| 3568 | fce4f96d-9c6e-4eb6-acf1-70b70ce70fc6 | Melfalan                                           | 2 mg                         |                        |                  |
| 3569 | cbe820c2-9a9b-48e4-aac0-c35f97077e57 | Melfalan                                           | 50 mg                        |                        |                  |
| 3570 | d9b958b3-cf04-4c8a-aac8-75639b5a9f02 | Melfalan                                           | 50 mg                        |                        |                  |
| 3571 | 84d59347-61fb-44ce-bd94-1f8eb8492a12 | Melitracen                                         | 10 mg                        |                        |                  |
| 3572 | c17e6e2b-3c03-4d96-beb8-172101235d1c | Melkesyrebakterier                                 | 0.1 10E9 bakterier/10 g      |                        |                  |
| 3573 | 392a358f-dbed-4819-b6b2-b3a81accb480 | Melkesyrebakterier                                 | 50 10E9 bakterier            |                        |                  |
| 3574 | 161058f2-80ea-423f-bffc-4c0c6499818b | Melkesyrebakterier                                 | 8 10E9 bakterier             |                        |                  |
| 3575 | 51d323df-524d-4a66-8d76-379c017ecd44 | Meloksikam                                         | 15 mg                        |                        |                  |
| 3576 | 4cb5fe84-66a7-425c-a918-75ddd4f3ef83 | Meloksikam                                         | 7.5 mg                       |                        |                  |
| 3577 | d33eaaf6-3f9f-4e23-befa-5042cc364698 | Melperon                                           | 25 mg                        |                        |                  |
| 3578 | 125e4702-fca0-48c4-86ec-4c463e8ed5fa | Memantin                                           | 10 mg                        |                        |                  |
| 3579 | 3b173248-ca5c-41de-bfd9-05cdea41a021 | Memantin                                           | 15 mg                        |                        |                  |
| 3580 | 349547d3-134d-449a-be77-658ed3d93469 | Memantin                                           | 20 mg                        |                        |                  |
| 3581 | de5b3c27-e874-471c-84fe-72e21eff7b61 | Memantin                                           | 5 mg                         |                        |                  |
| 3582 | 5e1428df-22e2-411e-a88c-fcf552f696f0 | Memantin                                           | 5 mg/pumpetrykk              |                        |                  |
| 3583 | a85d1465-60b6-4abe-be41-28a775fd6a86 | Meningokokk gruppe A oligosakkarid, konjugert t... | 10 mikrog/dose               |                        |                  |
| 3584 | 6be7a03a-34db-4789-9d8d-34fb7a6c1353 | Meningokokk gruppe A polysakkarid, konjugert ti... | 5 mikrog                     |                        |                  |
